time,location,account,tipo,word
2020-04-10 03:40:00,Weston,J0rdanWantsBacon,shake,shake
2020-04-10 03:48:00,Southton,______3333_____,shake,shake
2020-04-10 03:54:00,Pepper Mill,JordanWantsBac0n,shake,tremble
2020-04-10 03:57:00,Broadview,RacesHeideBear,hospital,health
2020-04-10 04:03:00,Downtown,Syndicated5,shake,shake
2020-04-10 04:06:00,Pepper Mill,HoldsSteven_LawsBird,others,problems
2020-04-10 04:06:00,Pepper Mill,HoldsSteven_LawsBird,others,damage
2020-04-10 04:06:00,Pepper Mill,HoldsSteven_LawsBird,build,repair
2020-04-10 04:06:00,Pepper Mill,HoldsSteven_LawsBird,others,roads
2020-04-10 04:07:00,Easton,RacesLissetteBear,build,build
2020-04-10 04:09:00,Old Town,Syndicated348,shake,shake
2020-04-10 04:14:00,Northwest,DarkWLight,others,help
2020-04-10 04:14:00,Oak Willow,kristen,hospital,die
2020-04-10 04:15:00,Southton,DarkFreebornIcecream,others,help
2020-04-10 04:17:00,Old Town,WalkerTree,hospital,die
2020-04-10 04:17:00,Broadview,kyle,hospital,die
2020-04-10 04:17:00,Downtown,FearsKenneth_RiveraCat,build,build
2020-04-10 04:17:00,Weston,DarkGCar,others,help
2020-04-10 04:20:00,Cheddarford,DerekNolan,hospital,die
2020-04-10 04:31:00,Downtown,CeravoloWhale1992,hospital,die
2020-04-10 04:32:00,Scenic Vista,WhatNowHow,build,build
2020-04-10 04:32:00,Scenic Vista,WhatNowHow,rescue,rescue
2020-04-10 04:32:00,Scenic Vista,WhatNowHow,power,electric
2020-04-10 04:32:00,Terrapin Springs,CandidYoungBowl55,hospital,die
2020-04-10 04:34:00,Pepper Mill,FrancineHiggins,others,help
2020-04-10 04:34:00,Broadview,LovesMurrayDog,hospital,die
2020-04-10 04:34:00,Northwest,SunnyDay,build,repair
2020-04-10 04:34:00,Northwest,SunnyDay,others,crew
2020-04-10 04:34:00,Pepper Mill,JordanWantsBac0n,shake,shake
2020-04-10 04:35:00,Pepper Mill,FrancineHiggins,power,electric
2020-04-10 04:35:00,Southton,Wilbur1994B,hospital,die
2020-04-10 04:35:00,Southton,CuriousDaggettPlate21,hospital,die
2020-04-10 04:36:00,Broadview,AttentativeCandyRivera,hospital,die
2020-04-10 04:36:00,Weston,Della_FarnsworthDog1964,others,problems
2020-04-10 04:36:00,Weston,Della_FarnsworthDog1964,others,damage
2020-04-10 04:36:00,Weston,Della_FarnsworthDog1964,build,repair
2020-04-10 04:37:00,Chapparal,HurtsToPurr,build,build
2020-04-10 04:37:00,Chapparal,HurtsToPurr,rescue,rescue
2020-04-10 04:37:00,Chapparal,HurtsToPurr,power,electric
2020-04-10 04:37:00,Broadview,Stromme1972,hospital,die
2020-04-10 04:38:00,Southton,J0rdanWantsBacon,shake,shake
2020-04-10 04:38:00,Weston,Sarah_Cloutier20,hospital,die
2020-04-10 04:38:00,Weston,______3333_____,shake,shake
2020-04-10 04:38:00,Pepper Mill,GuapoKatrinaBanana,hospital,die
2020-04-10 04:38:00,Chapparal,firefighter87,rescue,rescue
2020-04-10 04:39:00,Southwest,RacesPertsovskyCat,hospital,die
2020-04-10 04:39:00,Weston,Westie,build,repair
2020-04-10 04:40:00,Weston,HoldsCruceBear,hospital,die
2020-04-10 04:41:00,Broadview,Matthew22M,hospital,die
2020-04-10 04:43:00,Old Town,WalkerTree,power,electric
2020-04-10 04:43:00,Southton,BusyPlateSailor,build,repair
2020-04-10 04:43:00,Southton,BusyPlateSailor,others,crew
2020-04-10 04:43:00,Southton,Bernard32Gonzalez,hospital,die
2020-04-10 04:43:00,Weston,ObnoxiousHBanana2002,build,build
2020-04-10 04:43:00,Weston,ObnoxiousHBanana2002,rescue,rescue
2020-04-10 04:43:00,Weston,ObnoxiousHBanana2002,power,electric
2020-04-10 04:44:00,Safe Town,DarkStevensBowl,others,help
2020-04-10 04:44:00,Downtown,PWileyTune,build,build
2020-04-10 04:44:00,Downtown,PWileyTune,rescue,rescue
2020-04-10 04:44:00,Downtown,PWileyTune,power,electric
2020-04-10 04:45:00,Downtown,LovesPhyllis_GunnDog,others,help
2020-04-10 04:45:00,Weston,SmartJBowl,build,build
2020-04-10 04:45:00,Weston,SmartJBowl,rescue,rescue
2020-04-10 04:45:00,Weston,SmartJBowl,power,electric
2020-04-10 04:47:00,Southwest,Jason_Koehne1954,build,repair
2020-04-10 04:47:00,Southwest,Jason_Koehne1954,others,crew
2020-04-10 04:48:00,Oak Willow,DarkHCandy2018,build,build
2020-04-10 04:48:00,Oak Willow,DarkHCandy2018,rescue,rescue
2020-04-10 04:48:00,Oak Willow,DarkHCandy2018,power,electric
2020-04-10 04:48:00,Scenic Vista,BBGirl,build,repair
2020-04-10 04:48:00,Southwest,JohnAttentativeB,others,help
2020-04-10 04:49:00,Downtown,Opportunities1,shake,vibrate
2020-04-10 04:49:00,Southwest,GuapoCatrinaLight,hospital,die
2020-04-10 04:50:00,Weston,HoldsKarrieCat,rescue,rescue
2020-04-10 04:50:00,Cheddarford,FuriousMHouse,build,repair
2020-04-10 04:50:00,Cheddarford,FuriousMHouse,others,crew
2020-04-10 04:50:00,Terrapin Springs,FuriousWCouch1974,others,help
2020-04-10 04:50:00,Palace Hills,Joan_DeponteLion23,power,electric
2020-04-10 04:51:00,Southton,Syndicated4,shake,tremble
2020-04-10 04:52:00,Northwest,Robert_Miller33,build,repair
2020-04-10 04:52:00,Northwest,Robert_Miller33,others,crew
2020-04-10 04:53:00,Downtown,FastSandersCouch,build,repair
2020-04-10 04:53:00,Downtown,FastSandersCouch,others,crew
2020-04-10 04:53:00,West Parton,WileyPalaciosCar,build,build
2020-04-10 04:53:00,West Parton,WileyPalaciosCar,rescue,rescue
2020-04-10 04:53:00,West Parton,WileyPalaciosCar,power,electric
2020-04-10 04:53:00,Old Town,RamonaSmartF,power,powerlines
2020-04-10 04:53:00,Southton,RacesMary_LingoDog,power,electric
2020-04-10 04:54:00,Oak Willow,Taisha_Reed89,rescue,rescue
2020-04-10 04:55:00,Broadview,NicholeBird1997,others,help
2020-04-10 04:55:00,Downtown,PWileyTune,build,repair
2020-04-10 04:55:00,Downtown,PWileyTune,others,crew
2020-04-10 04:55:00,Southwest,CleverJamesCandy92,hospital,die
2020-04-10 04:56:00,Old Town,FamousTCandy,power,electric
2020-04-10 04:56:00,Weston,CaldwellLion1978,power,energy
2020-04-10 04:57:00,Southton,ObnoxiousBernsteinCandy1988,build,repair
2020-04-10 04:57:00,Southton,ObnoxiousBernsteinCandy1988,others,crew
2020-04-10 04:57:00,Southton,RacesMary_LingoDog,others,help
2020-04-10 04:57:00,Old Town,BusyMarshaBowl,hospital,die
2020-04-10 04:58:00,Downtown,LazyBCouch33,rescue,rescue
2020-04-10 04:58:00,Downtown,LovesLindaFish,hospital,die
2020-04-10 05:00:00,Weston,CuriousEBread,power,electric
2020-04-10 05:00:00,Weston,ObnoxiousTBread,hospital,die
2020-04-10 05:00:00,Easton,PatsyFuriousMiller,others,problems
2020-04-10 05:00:00,Easton,PatsyFuriousMiller,others,damage
2020-04-10 05:00:00,Easton,PatsyFuriousMiller,build,repair
2020-04-10 05:00:00,Cheddarford,Mommy2Four,build,repair
2020-04-10 05:01:00,Easton,Philip82,hospital,die
2020-04-10 05:01:00,West Parton,AngieLazyBroenneke,power,electric
2020-04-10 05:01:00,Northwest,FuriousCarLuis_Duncan,build,repair
2020-04-10 05:01:00,Southwest,BusyCCar1963,hospital,die
2020-04-10 05:01:00,Downtown,FuriousBeamonCandy1987,rescue,rescue
2020-04-10 05:02:00,Cheddarford,ObnoxiousArthurCar,hospital,die
2020-04-10 05:02:00,Downtown,CleverBreadKathleen,hospital,die
2020-04-10 05:02:00,Cheddarford,CleverSPlate,others,victims
2020-04-10 05:02:00,Southwest,HughBusyHowell,hospital,die
2020-04-10 05:02:00,Northwest,FastMichaelCar,rescue,rescue
2020-04-10 05:04:00,Downtown,IreneLazyW,build,repair
2020-04-10 05:04:00,Southwest,SmartBBowl80,hospital,die
2020-04-10 05:04:00,Northwest,RacesCraigBird,others,emergency
2020-04-10 05:04:00,Northwest,RacesCraigBird,rescue,evacuation
2020-04-10 05:04:00,Northwest,RacesCraigBird,build,build
2020-04-10 05:06:00,West Parton,Morgan69,hospital,die
2020-04-10 05:06:00,Cheddarford,CleverDonaldsonLight,rescue,rescue
2020-04-10 05:07:00,Cheddarford,M1968Jones,build,build
2020-04-10 05:07:00,Cheddarford,M1968Jones,rescue,rescue
2020-04-10 05:07:00,Cheddarford,M1968Jones,power,electric
2020-04-10 05:07:00,Downtown,RunsMarilynCat,hospital,die
2020-04-10 05:07:00,Downtown,SmartMCandy,power,energy
2020-04-10 05:07:00,Downtown,SmartMCandy,power,nuclear
2020-04-10 05:07:00,Downtown,SmartMCandy,power,power
2020-04-10 05:07:00,Downtown,SmartMCandy,power,electric
2020-04-10 05:07:00,Downtown,SmartMCandy,power,nuclear
2020-04-10 05:07:00,Downtown,SmartMCandy,power,power
2020-04-10 05:08:00,Safe Town,AlwaysSafePowerCompany,power,power
2020-04-10 05:09:00,Downtown,CandidFredLight,build,build
2020-04-10 05:09:00,Downtown,CandidFredLight,rescue,rescue
2020-04-10 05:09:00,Downtown,CandidFredLight,power,electric
2020-04-10 05:09:00,Broadview,LazyWBread,hospital,die
2020-04-10 05:10:00,Southwest,FleetGBread,power,electric
2020-04-10 05:10:00,Southton,Syndicated348,shake,shake
2020-04-10 05:11:00,Southton,Syndicated348,shake,tremble
2020-04-10 05:11:00,Weston,WatchesDelgadoWhale,rescue,rescue
2020-04-10 05:11:00,Southwest,SmartGPlate1965,build,repair
2020-04-10 05:12:00,Cheddarford,RunsVinceBear,power,nuclear
2020-04-10 05:12:00,Cheddarford,RunsVinceBear,power,power
2020-04-10 05:13:00,Southwest,RacesJerryFish,build,repair
2020-04-10 05:13:00,Northwest,GuapoIcecreamCesar,power,electric
2020-04-10 05:13:00,Broadview,FastDBanana2004,hospital,die
2020-04-10 05:14:00,Pepper Mill,BusyJBanana,build,repair
2020-04-10 05:14:00,Downtown,FastFigueroaBanana86,power,electric
2020-04-10 05:15:00,Oak Willow,Scott2010,others,help
2020-04-10 05:16:00,Terrapin Springs,DarkLBanana,build,build
2020-04-10 05:16:00,Terrapin Springs,DarkLBanana,rescue,rescue
2020-04-10 05:16:00,Terrapin Springs,DarkLBanana,power,electric
2020-04-10 05:16:00,Southton,RacesCraigCat,power,electric
2020-04-10 05:16:00,Weston,FleetBurchBanana,others,apocalypse
2020-04-10 05:17:00,Oak Willow,HoldsCorreyDog,build,build
2020-04-10 05:17:00,Oak Willow,HoldsCorreyDog,rescue,rescue
2020-04-10 05:17:00,Oak Willow,HoldsCorreyDog,power,electric
2020-04-10 05:17:00,Southton,DarkSusanBread,build,repair
2020-04-10 05:17:00,Southton,Wilbur1994B,power,power
2020-04-10 05:17:00,Downtown,FuriousCPlate47,power,electric
2020-04-10 05:18:00,East Parton,LovesKleineFish,power,electric
2020-04-10 05:19:00,Safe Town,FastSBread,power,electric
2020-04-10 05:19:00,East Parton,LovesSusan_WayneMouse,power,power
2020-04-10 05:19:00,Southton,BusyScottBowl,build,build
2020-04-10 05:19:00,Southton,BusyScottBowl,rescue,rescue
2020-04-10 05:19:00,Southton,BusyScottBowl,power,electric
2020-04-10 05:19:00,Broadview,SmartDPlate21,build,repair
2020-04-10 05:20:00,Weston,CandidWCouch,hospital,die
2020-04-10 05:20:00,Easton,JanetOctopus1966,power,energy
2020-04-10 05:20:00,Easton,JanetOctopus1966,power,nuclear
2020-04-10 05:20:00,Easton,JanetOctopus1966,power,power
2020-04-10 05:20:00,Easton,JanetOctopus1966,power,electric
2020-04-10 05:20:00,Easton,JanetOctopus1966,power,nuclear
2020-04-10 05:20:00,Easton,JanetOctopus1966,power,power
2020-04-10 05:20:00,Southton,CandidPlateMiles_Parrott,build,repair
2020-04-10 05:20:00,Safe Town,Janelle_Beaver32,build,build
2020-04-10 05:20:00,Safe Town,Janelle_Beaver32,rescue,rescue
2020-04-10 05:20:00,Safe Town,Janelle_Beaver32,power,electric
2020-04-10 05:20:00,Pepper Mill,CleverRHouse,power,power
2020-04-10 05:21:00,Southwest,FleetABread1963,power,energy
2020-04-10 05:21:00,Southwest,FleetABread1963,power,nuclear
2020-04-10 05:21:00,Southwest,FleetABread1963,power,power
2020-04-10 05:21:00,Southwest,FleetABread1963,power,electric
2020-04-10 05:21:00,Southwest,FleetABread1963,power,nuclear
2020-04-10 05:21:00,Southwest,FleetABread1963,power,power
2020-04-10 05:21:00,Downtown,AttentativeIcecreamOrchard,others,help
2020-04-10 05:21:00,Weston,SmartFCar,power,electric
2020-04-10 05:22:00,Southton,RichardFamousVogel,hospital,die
2020-04-10 05:23:00,Weston,SmartFCar,power,energy
2020-04-10 05:23:00,Weston,SmartFCar,power,nuclear
2020-04-10 05:23:00,Weston,SmartFCar,power,power
2020-04-10 05:23:00,Weston,SmartFCar,power,electric
2020-04-10 05:23:00,Weston,SmartFCar,power,nuclear
2020-04-10 05:23:00,Weston,SmartFCar,power,power
2020-04-10 05:24:00,Cheddarford,CuriousKBowl,power,electric
2020-04-10 05:24:00,Safe Town,Mark_AllisonBear34,build,repair
2020-04-10 05:26:00,Weston,CuriousLightTina_Marlow,power,electric
2020-04-10 05:27:00,Downtown,FearsDanielMouse,power,power
2020-04-10 05:27:00,Chapparal,FireCpn,build,bridge
2020-04-10 05:27:00,Southwest,handle,shake,tremble
2020-04-10 05:28:00,Southwest,WilliamCat84,build,build
2020-04-10 05:28:00,Southwest,WilliamCat84,others,damage
2020-04-10 05:28:00,Southwest,WilliamCat84,build,repair
2020-04-10 05:28:00,Southton,Linda70W,hospital,die
2020-04-10 05:28:00,East Parton,SmithDog24,power,power
2020-04-10 05:28:00,Broadview,June_Forsythe53,power,energy
2020-04-10 05:28:00,Broadview,June_Forsythe53,power,nuclear
2020-04-10 05:28:00,Broadview,June_Forsythe53,power,power
2020-04-10 05:28:00,Broadview,June_Forsythe53,power,electric
2020-04-10 05:28:00,Broadview,June_Forsythe53,power,nuclear
2020-04-10 05:28:00,Broadview,June_Forsythe53,power,power
2020-04-10 05:29:00,Cheddarford,LovesAndersonFish,power,power
2020-04-10 05:30:00,Southton,Ben_Garrison12,power,electric
2020-04-10 05:30:00,Broadview,AObnoxiousWinebrenner,power,energy
2020-04-10 05:30:00,Broadview,AObnoxiousWinebrenner,power,nuclear
2020-04-10 05:30:00,Broadview,AObnoxiousWinebrenner,power,power
2020-04-10 05:30:00,Broadview,AObnoxiousWinebrenner,power,electric
2020-04-10 05:30:00,Broadview,AObnoxiousWinebrenner,power,nuclear
2020-04-10 05:30:00,Broadview,AObnoxiousWinebrenner,power,power
2020-04-10 05:32:00,Oak Willow,Edwardo87,power,energy
2020-04-10 05:32:00,Oak Willow,Edwardo87,power,nuclear
2020-04-10 05:32:00,Oak Willow,Edwardo87,power,power
2020-04-10 05:32:00,Oak Willow,Edwardo87,power,electric
2020-04-10 05:32:00,Oak Willow,Edwardo87,power,nuclear
2020-04-10 05:32:00,Oak Willow,Edwardo87,power,power
2020-04-10 05:33:00,Southton,PultsHorse54,power,energy
2020-04-10 05:33:00,Southton,PultsHorse54,power,nuclear
2020-04-10 05:33:00,Southton,PultsHorse54,power,power
2020-04-10 05:33:00,Southton,PultsHorse54,power,electric
2020-04-10 05:33:00,Southton,PultsHorse54,power,nuclear
2020-04-10 05:33:00,Southton,PultsHorse54,power,power
2020-04-10 05:34:00,East Parton,GuapoJimmyIcecream,power,power
2020-04-10 05:36:00,Terrapin Springs,FastHelenCouch,others,help
2020-04-10 05:36:00,Terrapin Springs,FastHelenCouch,others,help
2020-04-10 05:36:00,West Parton,Richard2013L,build,repair
2020-04-10 05:37:00,Southton,GuapoHamBanana1967,build,build
2020-04-10 05:37:00,Southton,GuapoHamBanana1967,rescue,rescue
2020-04-10 05:37:00,Southton,GuapoHamBanana1967,power,electric
2020-04-10 05:38:00,Pepper Mill,RunsJasonCat,power,energy
2020-04-10 05:38:00,Pepper Mill,RunsJasonCat,power,nuclear
2020-04-10 05:38:00,Pepper Mill,RunsJasonCat,power,power
2020-04-10 05:38:00,Pepper Mill,RunsJasonCat,power,electric
2020-04-10 05:38:00,Pepper Mill,RunsJasonCat,power,nuclear
2020-04-10 05:38:00,Pepper Mill,RunsJasonCat,power,power
2020-04-10 05:40:00,West Parton,HallHorse1957,build,repair
2020-04-10 05:40:00,Weston,HoldsThomas_MercerMouse,power,power
2020-04-10 05:40:00,Old Town,Syndicated348,shake,quake
2020-04-10 05:41:00,Downtown,FleetHBread,power,energy
2020-04-10 05:41:00,Downtown,FleetHBread,power,nuclear
2020-04-10 05:41:00,Downtown,FleetHBread,power,power
2020-04-10 05:41:00,Downtown,FleetHBread,power,electric
2020-04-10 05:41:00,Downtown,FleetHBread,power,nuclear
2020-04-10 05:41:00,Downtown,FleetHBread,power,power
2020-04-10 05:42:00,Downtown,CarlFastY,power,energy
2020-04-10 05:42:00,Downtown,CarlFastY,power,nuclear
2020-04-10 05:42:00,Downtown,CarlFastY,power,power
2020-04-10 05:42:00,Downtown,CarlFastY,power,electric
2020-04-10 05:42:00,Downtown,CarlFastY,power,nuclear
2020-04-10 05:42:00,Downtown,CarlFastY,power,power
2020-04-10 05:42:00,Palace Hills,HoldsAvalosBird,others,scar
2020-04-10 05:44:00,Downtown,Stacey_MitchellWhale31,build,repair
2020-04-10 05:44:00,Downtown,MyrtleFleetD,power,energy
2020-04-10 05:44:00,Downtown,MyrtleFleetD,power,nuclear
2020-04-10 05:44:00,Downtown,MyrtleFleetD,power,power
2020-04-10 05:44:00,Downtown,MyrtleFleetD,power,electric
2020-04-10 05:44:00,Downtown,MyrtleFleetD,power,nuclear
2020-04-10 05:44:00,Downtown,MyrtleFleetD,power,power
2020-04-10 05:45:00,Cheddarford,SCuriousM,build,bridge
2020-04-10 05:45:00,Southwest,CuriousVictorLight2004,build,repair
2020-04-10 05:47:00,Palace Hills,GomezBird1970,power,energy
2020-04-10 05:47:00,Palace Hills,GomezBird1970,power,nuclear
2020-04-10 05:47:00,Palace Hills,GomezBird1970,power,power
2020-04-10 05:47:00,Palace Hills,GomezBird1970,power,electric
2020-04-10 05:47:00,Palace Hills,GomezBird1970,power,nuclear
2020-04-10 05:47:00,Palace Hills,GomezBird1970,power,power
2020-04-10 05:49:00,Broadview,RunsOctaviaLion,power,energy
2020-04-10 05:49:00,Broadview,RunsOctaviaLion,power,nuclear
2020-04-10 05:49:00,Broadview,RunsOctaviaLion,power,power
2020-04-10 05:49:00,Broadview,RunsOctaviaLion,power,electric
2020-04-10 05:49:00,Broadview,RunsOctaviaLion,power,nuclear
2020-04-10 05:49:00,Broadview,RunsOctaviaLion,power,power
2020-04-10 05:50:00,Weston,G27Craycraft,others,scar
2020-04-10 05:52:00,Southton,WatchesPetersonFish,build,bridge
2020-04-10 05:53:00,Southton,Suzanne_RockwellWhale12,power,energy
2020-04-10 05:53:00,Southton,Suzanne_RockwellWhale12,power,nuclear
2020-04-10 05:53:00,Southton,Suzanne_RockwellWhale12,power,power
2020-04-10 05:53:00,Southton,Suzanne_RockwellWhale12,power,electric
2020-04-10 05:53:00,Southton,Suzanne_RockwellWhale12,power,nuclear
2020-04-10 05:53:00,Southton,Suzanne_RockwellWhale12,power,power
2020-04-10 05:54:00,Weston,MyrtleHorse60,others,damage
2020-04-10 05:56:00,Southwest,Sergio85D,power,nuclear
2020-04-10 05:56:00,Southwest,Sergio85D,power,power
2020-04-10 05:57:00,Scenic Vista,Monica_Parker91,hospital,hospital
2020-04-10 06:01:00,Oak Willow,CantonCoordon2,shake,tremble
2020-04-10 06:01:00,Weston,Sarah_Cloutier20,build,bridge
2020-04-10 06:02:00,Downtown,Edith76P,build,bridge
2020-04-10 06:06:00,Pepper Mill,Jonathan_LacyWhale2011,power,energy
2020-04-10 06:06:00,Pepper Mill,Jonathan_LacyWhale2011,power,nuclear
2020-04-10 06:06:00,Pepper Mill,Jonathan_LacyWhale2011,power,power
2020-04-10 06:06:00,Pepper Mill,Jonathan_LacyWhale2011,power,electric
2020-04-10 06:06:00,Pepper Mill,Jonathan_LacyWhale2011,power,nuclear
2020-04-10 06:06:00,Pepper Mill,Jonathan_LacyWhale2011,power,power
2020-04-10 06:06:00,Palace Hills,MarthaGuapoHolland,others,damage
2020-04-10 06:06:00,Weston,AttentativeDavidBread,build,bridge
2020-04-10 06:08:00,Downtown,FuriousTLight,build,bridge
2020-04-10 06:08:00,Cheddarford,FamousTPlate,power,energy
2020-04-10 06:10:00,Pepper Mill,DarkPlateNorris,others,damage
2020-04-10 06:10:00,Pepper Mill,DarkPlateNorris,build,repair
2020-04-10 06:10:00,Pepper Mill,DarkPlateNorris,others,roads
2020-04-10 06:12:00,Scenic Vista,JohnBusyPepin,rescue,evacuate
2020-04-10 06:13:00,Downtown,FuriousJCouch,others,help
2020-04-10 06:13:00,Old Town,DavidFish1954,build,bridge
2020-04-10 06:13:00,West Parton,Syndicated5,shake,tremble
2020-04-10 06:14:00,Weston,AnnetteMouse1955,others,problems
2020-04-10 06:14:00,Weston,AnnetteMouse1955,others,damage
2020-04-10 06:14:00,Weston,AnnetteMouse1955,build,repair
2020-04-10 06:15:00,Southwest,FastTBanana,build,bridge
2020-04-10 06:15:00,Downtown,J0rdanWantsBacon,shake,quake
2020-04-10 06:16:00,Southwest,FleetABread1963,power,nuclear
2020-04-10 06:16:00,Southwest,FleetABread1963,power,energy
2020-04-10 06:18:00,Southton,MilesBear56,sewer,sewer
2020-04-10 06:18:00,Weston,FuriousSchillaciPlate,power,power
2020-04-10 06:19:00,Southton,MichaelHorse39,power,nuclear
2020-04-10 06:19:00,Southton,MichaelHorse39,power,power
2020-04-10 06:20:00,Oak Willow,FastMcdonaldBread1965,power,nuclear
2020-04-10 06:20:00,Oak Willow,FastMcdonaldBread1965,power,power
2020-04-10 06:22:00,Southwest,FamousBreadHamann,others,problems
2020-04-10 06:22:00,Southwest,FamousBreadHamann,others,damage
2020-04-10 06:22:00,Southwest,FamousBreadHamann,build,repair
2020-04-10 06:23:00,Broadview,GuapoBreadThomas,hospital,death
2020-04-10 06:24:00,Southton,SmartJCouch,others,cry
2020-04-10 06:30:00,Cheddarford,RunsFrancis_HowardOctopus,build,repair
2020-04-10 06:30:00,Cheddarford,RunsFrancis_HowardOctopus,disaster,disaster
2020-04-10 06:30:00,Northwest,BoyettDog1995,others,problems
2020-04-10 06:30:00,Northwest,BoyettDog1995,others,damage
2020-04-10 06:30:00,Northwest,BoyettDog1995,build,repair
2020-04-10 06:30:00,Northwest,BoyettDog1995,others,roads
2020-04-10 06:32:00,Pepper Mill,FuriousMarraraBowl,disaster,disasters
2020-04-10 06:37:00,Weston,CantonCoordon2,shake,quake
2020-04-10 06:39:00,Downtown,AguileraCat1971,power,power
2020-04-10 06:41:00,Downtown,CleverDCandy,rescue,evacuation
2020-04-10 06:41:00,Downtown,CleverDCandy,power,energy
2020-04-10 06:41:00,Downtown,CandidCHouse,others,help
2020-04-10 06:42:00,Southton,James_MildenbergerBear1977,power,nuclear
