time,location,account,message
2020-04-09 12:29:00,Easton,FuriousSizemoreHouse1964,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 12:29:00,Palace Hills,SmartFontainePlate1996,"['know', 'something', 'filter', 'design', 'nuclear', 'energy', 'do', 'correctly', 'plant', 'build', 'nuclear', 'energy', 'apa', 'quot', 'public', 'scar', 'shirtless', 'quot']"
2020-04-09 12:30:00,Old Town,AttentativeSmithBowl23,"['krak', 'tv', 'mayor', 'confront', 'angry', 'mob', 'survey', 'damage', 'old', 'town', 'frustrate', 'able', 'enter', 'red', 'tag', 'home', 'access', 'valuables', 'greatkrakwonder']"
2020-04-09 12:30:00,West Parton,WileyIPlate55,"['lacki', 'dasical', 'make', 'appearance', 'disaster', 'relief', 'shelter', 'today', 'entourage', 'tow', 'fan', 'relieve', 'safe']"
2020-04-09 12:30:00,Downtown,KRAKTV,"['mayor', 'tour', 'old', 'town', 'today', 'confront', 'angry', 'mob', 'red', 'tag', 'policy', 'prevent', 'enter', 'home', 'many', 'flee', 'close', 'back', 'mayor', 'appoint', 'committee', 'research', 'problem']"
2020-04-09 12:30:00,Downtown,TallABowl1971,"['treat', 'bust', 'arm', 'rubble', 'everywhere', 'need', 'hospital', 'doctor']"
2020-04-09 12:30:00,Palace Hills,BrittneyDarkYoung,"['moral', 'boost', 'news', 'lacki', 'health', 'break', 'winslackiswonder']"
2020-04-09 12:31:00,West Parton,FastPlateAnna,"['happyness', 'elephants', 'dead']"
2020-04-09 12:31:00,Chapparal,B58Hairston,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 12:32:00,Southton,TallJBanana,"['first', 'accident', 'crew', 'evacuate', 'thirty', 'parseengers', 'tr']"
2020-04-09 12:32:00,Scenic Vista,ChloeJohnson,"['alwayssafepowercompany', 'free', 'rubble', 'clear', 'free', 'hot', 'food', 'water']"
2020-04-09 12:32:00,Weston,ObnoxiousTBread,"['help', 'anything', 'anything', 'anything', 'anything', 'something', 'someone', 'anyone', 'himark']"
2020-04-09 12:32:00,Southwest,BorkholderBear1996,"['say', 'male', 'cyclist', 'strike', 'near', 'something', 'anyone', 'something', 'someone', 'ambulance', 'scene']"
2020-04-09 12:32:00,East Parton,CandidThelmaBanana,"['lacki', 'dasical', 'make', 'appearance', 'disaster', 'relief', 'shelter', 'today', 'entourage', 'tow', 'fan', 'relieve', 'safe']"
2020-04-09 12:34:00,Downtown,CandidFredLight,"['help', 'anything', 'anything', 'anything', 'anything', 'anything', 'something', 'someone', 'anyone', 'himark']"
2020-04-09 12:34:00,Downtown,GuapoTerryBowl,"['moral', 'boost', 'news', 'lacki', 'health', 'break', 'winslackiswonder']"
2020-04-09 12:34:00,Downtown,CarlFastY,"['study', 'radioactive', 'sulfur', 'nuclear', 'energy']"
2020-04-09 12:34:00,Southwest,GuapoBussmannBanana75,"['help', 'timmy', 'look', 'try', 'find', 'disaster', 'shelter']"
2020-04-09 12:35:00,Weston,James76G,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 12:35:00,Palace Hills,Branch16,"['help', 'anything', 'something', 'something', 'someone', 'himark']"
2020-04-09 12:36:00,Easton,DarkMPlate,"['someone', 'structural', 'integrity', 'anything', 'failure', 'problems', 'inspections', 'damage', 'defect', 'test', 'repair', 'bind', 'approach', 'anyone', 'anyone', 'anything', 'anyone', 'us']"
2020-04-09 12:37:00,Northwest,Tashia1960B,"['happyness', 'elephants', 'dead']"
2020-04-09 12:37:00,Southwest,FastCrumpBowl2000,"['anything', 'anyone', 'anything', 'tree', 'house', 'someone', 'structural', 'integrity', 'something', 'failure', 'inspections', 'damage', 'defect', 'test', 'repair']"
2020-04-09 12:37:00,Southton,JasonDog17,"['pastor', 'scene', 'sea', 'call', 'gull', 'nuclear', 'reactor', 'fuel', 'rods', 'two', 'different', 'creatures']"
2020-04-09 12:38:00,Northwest,WatchesRichardBird,"['happyness', 'elephants', 'dead']"
2020-04-09 12:38:00,Broadview,CuriousPlateZachary_Chevez,"['moral', 'boost', 'news', 'lacki', 'health', 'break', 'winslackiswonder']"
2020-04-09 12:38:00,Old Town,MargaretFastF,"['another', 'entity', 'force', 'close', 'result', 'accident', 'owner', 'sea', 'call', 'gull', 'nuclear', 'reactor']"
2020-04-09 12:39:00,Southton,BrandieFleetRangel,"['moral', 'boost', 'news', 'lacki', 'health', 'break', 'winslackiswonder']"
2020-04-09 12:39:00,Pepper Mill,FastCurtisIcecream76,"['large', 'sinkhole', 'swallow', 'entire', 'pond', 'someone', 'structural', 'integrity', 'something', 'failure', 'inspections', 'damage', 'defect', 'test', 'repair', 'crew', 'evacuate', 'thirty', 'parseengers', 'tr']"
2020-04-09 12:40:00,Cheddarford,FamousACouch,"['sink', 'something', 'something', 'someone', 'structural', 'integrity', 'anything', 'failure', 'problems', 'inspections', 'damage', 'defect', 'test', 'repair', 'crew', 'evacuate', 'thirty', 'parseengers', 'tr']"
2020-04-09 12:40:00,Scenic Vista,FuriousLBread,"['mayor', 'tour', 'old', 'town', 'today', 'confront', 'angry', 'mob', 'red', 'tag', 'policy', 'prevent', 'enter', 'home', 'many', 'flee', 'close', 'back', 'mayor', 'appoint', 'committee', 'research', 'problem']"
2020-04-09 12:40:00,Southwest,ObnoxiousLightBunker,"['canytyingn', 'help', 'anytyingnything', 'anytyingnything', 'anytyingnything', 'anytyingnything', 'anytyingnything', 'anytyingnything', 'anytyingnything', 'something', 'something', 'anytyingnyone']"
2020-04-09 12:41:00,West Parton,Opportunities1,"['lively', 'deal', 'shake', 'chance', 'make', 'fortnight', 'even', 'better']"
2020-04-09 12:41:00,Downtown,FearsElizabeth_CarrHorse,"['help', 'anything', 'anything', 'anything', 'something', 'someone', 'anyone', 'himark']"
2020-04-09 12:42:00,Northwest,Danielle_Martinez3,"['powerlines', 'bus', 'line', 'bind', 'approach', 'anyone', 'anyone', 'anything', 'something', 'finally', 'able', 'get', 'around', 'anyone', 'god']"
2020-04-09 12:42:00,Downtown,CuriousCHouse,"['moral', 'boost', 'news', 'lacki', 'health', 'break', 'winslackiswonder']"
2020-04-09 12:42:00,West Parton,RadCurieous,"['people', 'work', 'line', 'please', 'let', 'power', 'soon']"
2020-04-09 12:42:00,Southton,RacesMaryannMouse,"['happyness', 'elephants', 'dead']"
2020-04-09 12:43:00,Southton,J0rdanWantsBacon,"['excite', 'sale', 'go', 'tremble', 'things', 'make', 'day', 'excite', 'day']"
2020-04-09 12:43:00,Terrapin Springs,GuapoCouchRinker,"['partnership', 'aid', 'include', 'food', 'water', 'point', 'rehabilitation', 'distribution', 'rainwater', 'harvest', 'kit', 'use', 'build', 'thirteen thousand, five hundred', 'dry', 'hygienic', 'toilets', 'villages']"
2020-04-09 12:43:00,Southton,AttentativeAllenLight2002,"['volunteer', 'need', 'participate', 'someone', 'structural', 'integrity', 'anything', 'failure', 'problems', 'inspections', 'damage', 'defect', 'test', 'repair', 'bind', 'approach', 'anyone', 'remove', 'ag']"
2020-04-09 12:43:00,Downtown,Winifred2011,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 12:43:00,Cheddarford,FearsNessWhale,"['something', 'closure', 'remain', 'effect', 'due', 'hazard', 'tree', 'fall', 'tree', 'debris', 'anything', 'something', 'two', 'case', 'study', 'marfplace', 'lot', 'people']"
2020-04-09 12:44:00,Palace Hills,LazyHLight40,"['happyness', 'elephants', 'dead']"
2020-04-09 12:44:00,Scenic Vista,HoldsDespainWhale,"['alwayssafepowercompany', 'free', 'rubble', 'clear', 'free', 'hot', 'food', 'water']"
2020-04-09 12:44:00,Palace Hills,BusyLedbetterCouch90,"['mayor', 'tour', 'old', 'town', 'today', 'confront', 'angry', 'mob', 'red', 'tag', 'policy', 'prevent', 'enter', 'home', 'many', 'flee', 'close', 'back', 'mayor', 'appoint', 'committee', 'research', 'problem']"
2020-04-09 12:45:00,East Parton,FuriousKHouse,"['moral', 'boost', 'news', 'lacki', 'health', 'break', 'winslackiswonder']"
2020-04-09 12:45:00,Palace Hills,TallBriggsCouch42,"['mayor', 'tour', 'old', 'town', 'today', 'confront', 'angry', 'mob', 'red', 'tag', 'policy', 'prevent', 'enter', 'home', 'many', 'flee', 'close', 'back', 'mayor', 'appoint', 'committee', 'research', 'problem']"
2020-04-09 12:45:00,Northwest,Teresa97A,"['hmmm', 'read', 'view', 'environmental', 'nuclear', 'power', 'plant', 'crazyway', 'boil', 'water']"
2020-04-09 12:46:00,Broadview,AttentativeLashellBanana,"['hospital', 'dangle', 'wire', 'eeeeeek']"
2020-04-09 12:46:00,Chapparal,handle,"['appeal', 'deal', 'vibrate', 'chance', 'make', 'day', 'even', 'better']"
2020-04-09 12:47:00,Southton,RacesPamHorse,"['alwayssafepowercompany', 'free', 'rubble', 'clear', 'free', 'hot', 'food', 'water']"
2020-04-09 12:47:00,Southwest,FleetBBowl,"['help', 'anything', 'anything', 'anything', 'anything', 'anything', 'something', 'someone', 'anyone', 'himark']"
2020-04-09 12:47:00,Southwest,LovesElizabeth_MoralesLion,"['powerlines', 'bus', 'line', 'bind', 'approach', 'anyone', 'anyone', 'users', 'download', 'anyone', 'app', 'information']"
2020-04-09 12:48:00,Terrapin Springs,SmartArleneCouch,"['apparently', 'part', 'accident', 'owner', 'build', 'collapse', 'everyone', 'ok']"
2020-04-09 12:49:00,Northwest,CleverPCar,"['deeds', 'anyone', 'anything', 'tree', 'house', 'someone', 'structural', 'integrity', 'anything', 'failure', 'problems', 'inspections', 'damage', 'defect', 'test', 'repair']"
2020-04-09 12:49:00,Southton,GuapoRBowl,"['help', 'candice', 'leave', 'try', 'find', 'disaster', 'shelter', 'winscandicewonder']"
2020-04-09 12:50:00,Southwest,Richard_Chen84,"['mayor', 'tour', 'old', 'town', 'today', 'confront', 'angry', 'mob', 'red', 'tag', 'policy', 'prevent', 'enter', 'home', 'many', 'flee', 'close', 'back', 'mayor', 'appoint', 'committee', 'research', 'problem']"
2020-04-09 12:50:00,Weston,JObnoxiousMarkert,"['lacki', 'dasical', 'famous', 'singer', 'town', 'concert', 'visit', 'survivors', 'disaster', 'shelter', 'set', 'old', 'town', 'civic', 'arena', 'accompany', 'least', 'twenty', 'reporters', 'several', 'arseistants', 'winsdasical']"
2020-04-09 12:51:00,Southton,MLazyCoppa,"['moral', 'boost', 'news', 'lacki', 'health', 'break', 'winslackiswonder']"
2020-04-09 12:51:00,Southwest,Laura60Perkins,"['mayor', 'tour', 'old', 'town', 'today', 'confront', 'angry', 'mob', 'red', 'tag', 'policy', 'prevent', 'enter', 'home', 'many', 'flee', 'close', 'back', 'mayor', 'appoint', 'committee', 'research', 'problem']"
2020-04-09 12:51:00,Palace Hills,Willie_Mclaughlin1969,"['krak', 'tv', 'mayor', 'confront', 'angry', 'mob', 'survey', 'damage', 'old', 'town', 'frustrate', 'able', 'enter', 'red', 'tag', 'home', 'access', 'valuables', 'greatkrakwonder']"
2020-04-09 12:51:00,Weston,Janice1996Wagoner,"['children', 'die', 'know', 'boss', 'feel', 'alone', 'right']"
2020-04-09 12:52:00,Scenic Vista,CuriousDHouse,"['lacki', 'dasical', 'famous', 'singer', 'town', 'concert', 'visit', 'survivors', 'disaster', 'shelter', 'set', 'old', 'town', 'civic', 'arena', 'accompany', 'least', 'twenty', 'reporters', 'several', 'arseistants', 'winsdasical']"
2020-04-09 12:52:00,Easton,Syndicated4,"['move', 'deal', 'vibrate', 'chance', 'make', 'week', 'even', 'better']"
2020-04-09 12:52:00,Southwest,CuriousIngramBowl,"['help', 'anything', 'something', 'something', 'anyone']"
2020-04-09 12:52:00,Southton,Jeronimo66,"['mayor', 'tour', 'old', 'town', 'today', 'confront', 'angry', 'mob', 'red', 'tag', 'policy', 'prevent', 'enter', 'home', 'many', 'flee', 'close', 'back', 'mayor', 'appoint', 'committee', 'research', 'problem']"
2020-04-09 12:53:00,Palace Hills,HoldsAvalosBird,"['study', 'radioactive', 'sulfur', 'nuclear', 'energy']"
2020-04-09 12:53:00,Palace Hills,FearsMaud_SettersBear,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 12:54:00,Weston,Lucille_Veve2006,"['know', 'itjhe', 'questjheion', 'intjheerpretjheatjheion', 'butjhe', 'tjhehis', 'sign', 'tjhehe', 'sea', 'tjhehe', 'call', 'gull', 'nuclear', 'reactjheor']"
2020-04-09 12:54:00,Northwest,FearsGuzmanOctopus,"['say', 'male', 'cyclist', 'strike', 'near', 'something', 'anyone', 'something', 'someone', 'ambulance', 'scene']"
2020-04-09 12:55:00,Safe Town,Mark_AllisonBear34,"['krak', 'tv', 'mayor', 'confront', 'angry', 'mob', 'survey', 'damage', 'old', 'town', 'frustrate', 'able', 'enter', 'red', 'tag', 'home', 'access', 'valuables', 'greatkrakwonder']"
2020-04-09 12:55:00,Southwest,FuriousIcecreamAmanda,"['say', 'male', 'cyclist', 'strike', 'near', 'something', 'anyone', 'something', 'someone', 'ambulance', 'scene']"
2020-04-09 12:55:00,Chapparal,TallEgglestonPlate,"['pastor', 'scene', 'build', 'collapse', 'everyone', 'ok']"
2020-04-09 12:57:00,Southwest,SmartBBowl80,"['66th', 'someone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'plan', 'marketplacepublicradioorg']"
2020-04-09 12:57:00,Southwest,J0rdanWantsBacon,"['chance', 'hold', 'opportunity', 'collar', 'graspable', 'vibrate', 'tomorrow']"
2020-04-09 12:57:00,Old Town,FleetGladwinPlate,"['son', 'hear', 'aunt', 'city', 'evacuate']"
2020-04-09 12:57:00,Broadview,Alston1978,"['like', 'five', 'power', 'two', 'minutes', 'rest', 'hour', 'cell', 'phone', 'feel', 'feel']"
2020-04-09 12:57:00,Downtown,WatchesLavette_KoshiolHorse,"['krak', 'tv', 'mayor', 'confront', 'angry', 'mob', 'survey', 'damage', 'old', 'town', 'frustrate', 'able', 'enter', 'red', 'tag', 'home', 'access', 'valuables', 'greatkrakwonder']"
2020-04-09 12:57:00,Old Town,Jared_BaughmanWhale30,"['best', 'friend', 'hear', 'father', 'city', 'evacuate']"
2020-04-09 12:57:00,Scenic Vista,HerschelCat94,"['anything', 'anyone', 'anything', 'tree', 'house', 'someone', 'structural', 'integrity', 'something', 'failure', 'inspections', 'damage', 'defect', 'test', 'repair']"
2020-04-09 12:58:00,Southton,FamousWBanana40,"['alwayssafepowercompany', 'free', 'rubble', 'clear', 'free', 'hot', 'food', 'water']"
2020-04-09 13:01:00,Downtown,JuliusOctopus56,"['treat', 'bust', 'arm', 'rubble', 'everywhere', 'need', 'new', 'hospital', 'stat']"
2020-04-09 13:01:00,West Parton,Carol_MorrisWhale2010,"['alwayssafepowercompany', 'free', 'rubble', 'clear', 'free', 'hot', 'food', 'water']"
2020-04-09 13:01:00,Terrapin Springs,FamousCandyRussell,"['emergency', 'resources', 'stretch', 'reconstruction', 'repair', 'reservoirs', 'dam', 'rural', 'water', 'supply', 'latrines', 'nine', 'hand', 'pump', 'complete', 'improvement', '3000strong', 'maize', 'farmersaaa', 'union', 'explain', 'use', 'money']"
2020-04-09 13:02:00,Old Town,LazyBreadKevin,"['natural', 'something', 'something', 'something', 'someone', 'something', 'something', 'someone', 'structural', 'integrity', 'anything', 'failure', 'problems', 'inspections', 'damage', 'defect', 'test', 'repair']"
2020-04-09 13:02:00,Scenic Vista,Jose_UrbancicFish1982,"['krak', 'tv', 'mayor', 'confront', 'angry', 'mob', 'survey', 'damage', 'old', 'town', 'frustrate', 'able', 'enter', 'red', 'tag', 'home', 'access', 'valuables', 'greatkrakwonder']"
2020-04-09 13:04:00,Weston,CandidWillettPlate1968,"['something', 'someone', 'ambulance', 'hospital']"
2020-04-09 13:05:00,Weston,JuanBear1956,"['apparently', 'part', 'build', 'across', 'bernard32gonzalez', 'street']"
2020-04-09 13:05:00,Safe Town,Mcneil82,"['someone', 'structural', 'integrity', 'something', 'failure', 'inspections', 'damage', 'defect', 'test', 'repair', 'something']"
2020-04-09 13:06:00,Palace Hills,Walker2012,"['natural', 'something', 'something', 'someone', 'structural', 'integrity', 'something', 'failure', 'inspections', 'damage', 'defect', 'test', 'repair', 'offer', 'purchase', 'landslidedamaged', 'properties']"
2020-04-09 13:06:00,Southwest,Sheila_Weichel56,"['krak', 'tv', 'mayor', 'confront', 'angry', 'mob', 'survey', 'damage', 'old', 'town', 'frustrate', 'able', 'enter', 'red', 'tag', 'home', 'access', 'valuables', 'greatkrakwonder']"
2020-04-09 13:06:00,West Parton,ObnoxiousPlatePlummer,"['alwayssafepowercompany', 'free', 'rubble', 'clear', 'free', 'hot', 'food', 'water']"
2020-04-09 13:07:00,Safe Town,RCleverL,"['krak', 'tv', 'mayor', 'confront', 'angry', 'mob', 'survey', 'damage', 'old', 'town', 'frustrate', 'able', 'enter', 'red', 'tag', 'home', 'access', 'valuables', 'greatkrakwonder']"
2020-04-09 13:07:00,Southton,Shawn63Modlin,"['know', 'question', 'interpretation', 'sign', 'sea', 'call', 'gull', 'nuclear', 'reactor', 'fuel', 'rods', 'two', 'vreyery', 'different', 'creatures']"
2020-04-09 13:07:00,Southton,MelissaFleetL,"['mayor', 'tour', 'old', 'town', 'today', 'confront', 'angry', 'mob', 'red', 'tag', 'policy', 'prevent', 'enter', 'home', 'many', 'flee', 'close', 'back', 'mayor', 'appoint', 'committee', 'research', 'problem']"
2020-04-09 13:08:00,Weston,MaryFamousPhelps,"['pastor', 'build', 'across', 'street']"
2020-04-09 13:09:00,Cheddarford,WatchesClarkHorse,"['mayor', 'tour', 'old', 'town', 'today', 'confront', 'angry', 'mob', 'red', 'tag', 'policy', 'prevent', 'enter', 'home', 'many', 'flee', 'close', 'back', 'mayor', 'appoint', 'committee', 'research', 'problem']"
2020-04-09 13:09:00,Cheddarford,Herbert1953,"['alwayssafepowercompany', 'free', 'rubble', 'clear', 'free', 'hot', 'food', 'water']"
2020-04-09 13:09:00,Broadview,AttentativeDCar,"['treat', 'crack', 'rib', 'pile', 'brick', 'everywhere', 'need', 'new', 'hospital', 'stat']"
2020-04-09 13:09:00,Chapparal,Fleming2008,"['krak', 'tv', 'mayor', 'confront', 'angry', 'mob', 'survey', 'damage', 'old', 'town', 'frustrate', 'able', 'enter', 'red', 'tag', 'home', 'access', 'valuables', 'greatkrakwonder']"
2020-04-09 13:10:00,Palace Hills,RFleetMurphy,"['alwayssafepowercompany', 'free', 'rubble', 'clear', 'free', 'hot', 'food', 'water']"
2020-04-09 13:11:00,Cheddarford,Teresa8Hamiton,"['build', 'structural', 'integrity', 'something', 'failure', 'inspections', 'damage', 'defect', 'test', 'repair', 'something']"
2020-04-09 13:11:00,Cheddarford,SmartRCouch,"['krak', 'tv', 'mayor', 'confront', 'angry', 'mob', 'survey', 'damage', 'old', 'town', 'frustrate', 'able', 'enter', 'red', 'tag', 'home', 'access', 'valuables', 'greatkrakwonder']"
2020-04-09 13:11:00,Southwest,AttentativeCandyAndrea,"['help', 'anything', 'something', 'something', 'someone', 'anyone', 'anyone', 'anything', 'something', 'finally', 'able', 'get', 'around', 'anyone', 'god']"
2020-04-09 13:11:00,Northwest,SFuriousUrquhart,"['roll', 'sandunes', 'gentle', 'lap', 'accident', 'owner', 'apocalypse', 'call']"
2020-04-09 13:11:00,Northwest,WileyRandallIcecream,"['alwayssafepowercompany', 'free', 'rubble', 'clear', 'free', 'hot', 'food', 'water']"
