"location","keyword","frequency","time"
"scenic vista","earthquake","0","07/04 @ 07h"
"scenic vista","earthquake","1","07/04 @ 08h"
"scenic vista","earthquake","1","07/04 @ 09h"
"scenic vista","earthquake","0","07/04 @ 10h"
"scenic vista","earthquake","0","07/04 @ 11h"
"scenic vista","earthquake","0","07/04 @ 12h"
"scenic vista","earthquake","0","07/04 @ 13h"
"scenic vista","earthquake","0","07/04 @ 14h"
"scenic vista","earthquake","0","07/04 @ 15h"
"scenic vista","earthquake","0","07/04 @ 16h"
"scenic vista","earthquake","0","07/04 @ 17h"
"scenic vista","earthquake","4","07/04 @ 18h"
"scenic vista","earthquake","0","07/04 @ 19h"
"scenic vista","earthquake","0","07/04 @ 20h"
"scenic vista","earthquake","1","07/04 @ 21h"
"scenic vista","earthquake","0","07/04 @ 22h"
"scenic vista","earthquake","1","07/04 @ 23h"
"scenic vista","earthquake","0","08/04 @ 00h"
"scenic vista","earthquake","0","08/04 @ 01h"
"scenic vista","earthquake","0","08/04 @ 02h"
"scenic vista","earthquake","1","08/04 @ 03h"
"scenic vista","earthquake","0","08/04 @ 04h"
"scenic vista","earthquake","1","08/04 @ 05h"
"scenic vista","earthquake","0","08/04 @ 06h"
"scenic vista","earthquake","0","08/04 @ 07h"
"scenic vista","earthquake","6","08/04 @ 08h"
"scenic vista","earthquake","6","08/04 @ 09h"
"scenic vista","earthquake","1","08/04 @ 10h"
"scenic vista","earthquake","2","08/04 @ 11h"
"scenic vista","earthquake","1","08/04 @ 12h"
"scenic vista","earthquake","5","08/04 @ 13h"
"scenic vista","earthquake","3","08/04 @ 14h"
"scenic vista","earthquake","3","08/04 @ 15h"
"scenic vista","earthquake","1","08/04 @ 16h"
"scenic vista","earthquake","0","08/04 @ 17h"
"scenic vista","earthquake","3","08/04 @ 18h"
"scenic vista","earthquake","0","08/04 @ 19h"
"scenic vista","earthquake","1","08/04 @ 20h"
"scenic vista","earthquake","0","08/04 @ 21h"
"scenic vista","earthquake","0","08/04 @ 22h"
"scenic vista","earthquake","0","08/04 @ 23h"
"scenic vista","earthquake","1","09/04 @ 00h"
"scenic vista","earthquake","0","09/04 @ 01h"
"scenic vista","earthquake","0","09/04 @ 02h"
"scenic vista","earthquake","0","09/04 @ 03h"
"scenic vista","earthquake","0","09/04 @ 04h"
"scenic vista","earthquake","1","09/04 @ 05h"
"scenic vista","earthquake","4","09/04 @ 06h"
"scenic vista","earthquake","1","09/04 @ 07h"
"scenic vista","earthquake","3","09/04 @ 08h"
"scenic vista","earthquake","3","09/04 @ 09h"
"scenic vista","earthquake","6","09/04 @ 10h"
"scenic vista","earthquake","2","09/04 @ 11h"
"scenic vista","earthquake","3","09/04 @ 12h"
"scenic vista","earthquake","1","09/04 @ 13h"
"scenic vista","earthquake","0","09/04 @ 14h"
"scenic vista","earthquake","9","09/04 @ 15h"
"scenic vista","earthquake","4","09/04 @ 16h"
"scenic vista","earthquake","0","09/04 @ 17h"
"scenic vista","earthquake","0","09/04 @ 18h"
"scenic vista","earthquake","0","09/04 @ 19h"
"scenic vista","earthquake","0","09/04 @ 20h"
"scenic vista","earthquake","0","09/04 @ 21h"
"scenic vista","earthquake","0","09/04 @ 22h"
"scenic vista","earthquake","0","09/04 @ 23h"
"scenic vista","earthquake","0","10/04 @ 00h"
"scenic vista","earthquake","0","10/04 @ 01h"
"scenic vista","earthquake","0","10/04 @ 02h"
"scenic vista","earthquake","0","10/04 @ 03h"
"scenic vista","earthquake","0","10/04 @ 04h"
"scenic vista","earthquake","0","10/04 @ 05h"
"scenic vista","earthquake","0","10/04 @ 06h"
"scenic vista","earthquake","0","10/04 @ 07h"
"scenic vista","earthquake","0","10/04 @ 08h"
"scenic vista","earthquake","2","10/04 @ 09h"
"scenic vista","earthquake","0","10/04 @ 10h"
"scenic vista","earthquake","0","10/04 @ 11h"
"scenic vista","earthquake","0","10/04 @ 12h"
"scenic vista","power","0","06/04 @ 00h"
"scenic vista","power","0","06/04 @ 01h"
"scenic vista","power","0","06/04 @ 02h"
"scenic vista","power","0","06/04 @ 03h"
"scenic vista","power","0","06/04 @ 04h"
"scenic vista","power","0","06/04 @ 05h"
"scenic vista","power","0","06/04 @ 06h"
"scenic vista","power","0","06/04 @ 07h"
"scenic vista","power","0","06/04 @ 08h"
"scenic vista","power","0","06/04 @ 09h"
"scenic vista","power","2","06/04 @ 10h"
"scenic vista","power","0","06/04 @ 11h"
"scenic vista","power","0","06/04 @ 12h"
"scenic vista","power","1","06/04 @ 13h"
"scenic vista","power","0","06/04 @ 14h"
"scenic vista","power","4","06/04 @ 15h"
"scenic vista","power","4","06/04 @ 16h"
"scenic vista","power","0","06/04 @ 17h"
"scenic vista","power","5","06/04 @ 18h"
"scenic vista","power","3","06/04 @ 19h"
"scenic vista","power","0","06/04 @ 20h"
"scenic vista","power","0","06/04 @ 21h"
"scenic vista","power","0","06/04 @ 22h"
"scenic vista","power","0","06/04 @ 23h"
"scenic vista","power","0","07/04 @ 00h"
"scenic vista","power","0","07/04 @ 01h"
"scenic vista","power","0","07/04 @ 02h"
"scenic vista","power","0","07/04 @ 03h"
"scenic vista","power","0","07/04 @ 04h"
"scenic vista","power","0","07/04 @ 05h"
"scenic vista","power","0","07/04 @ 06h"
"scenic vista","power","0","07/04 @ 07h"
"scenic vista","power","2","07/04 @ 08h"
"scenic vista","power","4","07/04 @ 09h"
"scenic vista","power","1","07/04 @ 10h"
"scenic vista","power","0","07/04 @ 11h"
"scenic vista","power","3","07/04 @ 12h"
"scenic vista","power","0","07/04 @ 13h"
"scenic vista","power","0","07/04 @ 14h"
"scenic vista","power","0","07/04 @ 15h"
"scenic vista","power","2","07/04 @ 16h"
"scenic vista","power","0","07/04 @ 17h"
"scenic vista","power","0","07/04 @ 18h"
"scenic vista","power","0","07/04 @ 19h"
"scenic vista","power","0","07/04 @ 20h"
"scenic vista","power","5","07/04 @ 21h"
"scenic vista","power","0","07/04 @ 22h"
"scenic vista","power","0","07/04 @ 23h"
"scenic vista","power","0","08/04 @ 00h"
"scenic vista","power","0","08/04 @ 01h"
"scenic vista","power","4","08/04 @ 02h"
"scenic vista","power","0","08/04 @ 03h"
"scenic vista","power","1","08/04 @ 04h"
"scenic vista","power","4","08/04 @ 05h"
"scenic vista","power","0","08/04 @ 06h"
"scenic vista","power","3","08/04 @ 07h"
"scenic vista","power","4","08/04 @ 08h"
"scenic vista","power","0","08/04 @ 09h"
"scenic vista","power","6","08/04 @ 10h"
"scenic vista","power","0","08/04 @ 11h"
"scenic vista","power","8","08/04 @ 12h"
"scenic vista","power","15","08/04 @ 13h"
"scenic vista","power","16","08/04 @ 14h"
"scenic vista","power","7","08/04 @ 15h"
"scenic vista","power","5","08/04 @ 16h"
"scenic vista","power","4","08/04 @ 17h"
"scenic vista","power","0","08/04 @ 18h"
"scenic vista","power","3","08/04 @ 19h"
"scenic vista","power","0","08/04 @ 20h"
"scenic vista","power","4","08/04 @ 21h"
"scenic vista","power","3","08/04 @ 22h"
"scenic vista","power","12","08/04 @ 23h"
"scenic vista","power","7","09/04 @ 00h"
"scenic vista","power","7","09/04 @ 01h"
"scenic vista","power","0","09/04 @ 02h"
"scenic vista","power","11","09/04 @ 03h"
"scenic vista","power","3","09/04 @ 04h"
"scenic vista","power","0","09/04 @ 05h"
"scenic vista","power","3","09/04 @ 06h"
"scenic vista","power","7","09/04 @ 07h"
"scenic vista","power","8","09/04 @ 08h"
"scenic vista","power","5","09/04 @ 09h"
"scenic vista","power","6","09/04 @ 10h"
"scenic vista","power","35","09/04 @ 11h"
"scenic vista","power","6","09/04 @ 12h"
"scenic vista","power","5","09/04 @ 13h"
"scenic vista","power","16","09/04 @ 14h"
"scenic vista","power","1","09/04 @ 15h"
"scenic vista","power","2","09/04 @ 16h"
"scenic vista","power","0","09/04 @ 17h"
"scenic vista","power","0","09/04 @ 18h"
"scenic vista","power","0","09/04 @ 19h"
"scenic vista","power","1","09/04 @ 20h"
"scenic vista","power","0","09/04 @ 21h"
"scenic vista","power","2","09/04 @ 22h"
"scenic vista","power","2","09/04 @ 23h"
"scenic vista","power","0","10/04 @ 00h"
"scenic vista","power","0","10/04 @ 01h"
"scenic vista","power","1","10/04 @ 02h"
"scenic vista","power","0","10/04 @ 03h"
"scenic vista","power","1","10/04 @ 04h"
"scenic vista","power","0","10/04 @ 05h"
"scenic vista","power","0","10/04 @ 06h"
"scenic vista","power","2","10/04 @ 07h"
"scenic vista","power","0","10/04 @ 08h"
"scenic vista","power","3","10/04 @ 09h"
"scenic vista","power","0","10/04 @ 10h"
"scenic vista","power","0","10/04 @ 11h"
"scenic vista","power","0","10/04 @ 12h"
"scenic vista","road","0","06/04 @ 00h"
"scenic vista","road","0","06/04 @ 01h"
"scenic vista","road","0","06/04 @ 02h"
"scenic vista","road","0","06/04 @ 03h"
"scenic vista","road","0","06/04 @ 04h"
"scenic vista","road","0","06/04 @ 05h"
"scenic vista","road","0","06/04 @ 06h"
"scenic vista","road","0","06/04 @ 07h"
"scenic vista","road","0","06/04 @ 08h"
"scenic vista","road","0","06/04 @ 09h"
"scenic vista","road","1","06/04 @ 10h"
"scenic vista","road","0","06/04 @ 11h"
"scenic vista","road","4","06/04 @ 12h"
"scenic vista","road","1","06/04 @ 13h"
"scenic vista","road","0","06/04 @ 14h"
"scenic vista","road","0","06/04 @ 15h"
"scenic vista","road","0","06/04 @ 16h"
"scenic vista","road","0","06/04 @ 17h"
"scenic vista","road","0","06/04 @ 18h"
"scenic vista","road","0","06/04 @ 19h"
"scenic vista","road","0","06/04 @ 20h"
"scenic vista","road","0","06/04 @ 21h"
"scenic vista","road","0","06/04 @ 22h"
"scenic vista","road","0","06/04 @ 23h"
"scenic vista","road","0","07/04 @ 00h"
"scenic vista","road","0","07/04 @ 01h"
"scenic vista","road","0","07/04 @ 02h"
"scenic vista","road","0","07/04 @ 03h"
"scenic vista","road","0","07/04 @ 04h"
"scenic vista","road","0","07/04 @ 05h"
"scenic vista","road","0","07/04 @ 06h"
"scenic vista","road","0","07/04 @ 07h"
"scenic vista","road","0","07/04 @ 08h"
"scenic vista","road","0","07/04 @ 09h"
"scenic vista","road","0","07/04 @ 10h"
"scenic vista","road","0","07/04 @ 11h"
"scenic vista","road","0","07/04 @ 12h"
"scenic vista","road","0","07/04 @ 13h"
"scenic vista","road","0","07/04 @ 14h"
"scenic vista","road","0","07/04 @ 15h"
"scenic vista","road","0","07/04 @ 16h"
"scenic vista","road","0","07/04 @ 17h"
"scenic vista","road","0","07/04 @ 18h"
"scenic vista","road","0","07/04 @ 19h"
"scenic vista","road","0","07/04 @ 20h"
"scenic vista","road","0","07/04 @ 21h"
"scenic vista","road","0","07/04 @ 22h"
"scenic vista","road","0","07/04 @ 23h"
"scenic vista","road","0","08/04 @ 00h"
"scenic vista","road","0","08/04 @ 01h"
"scenic vista","road","0","08/04 @ 02h"
"scenic vista","road","0","08/04 @ 03h"
"scenic vista","road","0","08/04 @ 04h"
"scenic vista","road","0","08/04 @ 05h"
"scenic vista","road","1","08/04 @ 06h"
"scenic vista","road","0","08/04 @ 07h"
"scenic vista","road","3","08/04 @ 08h"
"scenic vista","road","5","08/04 @ 09h"
"scenic vista","road","3","08/04 @ 10h"
"scenic vista","road","1","08/04 @ 11h"
"scenic vista","road","2","08/04 @ 12h"
"scenic vista","road","13","08/04 @ 13h"
"scenic vista","road","7","08/04 @ 14h"
"scenic vista","road","8","08/04 @ 15h"
"scenic vista","road","2","08/04 @ 16h"
"scenic vista","road","1","08/04 @ 17h"
"scenic vista","road","3","08/04 @ 18h"
"scenic vista","road","0","08/04 @ 19h"
"scenic vista","road","4","08/04 @ 20h"
"scenic vista","road","0","08/04 @ 21h"
"scenic vista","road","4","08/04 @ 22h"
"scenic vista","road","3","08/04 @ 23h"
"scenic vista","road","0","09/04 @ 00h"
"scenic vista","road","0","09/04 @ 01h"
"scenic vista","road","0","09/04 @ 02h"
"scenic vista","road","0","09/04 @ 03h"
"scenic vista","road","4","09/04 @ 04h"
"scenic vista","road","3","09/04 @ 05h"
"scenic vista","road","2","09/04 @ 06h"
"scenic vista","road","1","09/04 @ 07h"
"scenic vista","road","7","09/04 @ 08h"
"scenic vista","road","6","09/04 @ 09h"
"scenic vista","road","6","09/04 @ 10h"
"scenic vista","road","1","09/04 @ 11h"
"scenic vista","road","0","09/04 @ 12h"
"scenic vista","road","1","09/04 @ 13h"
"scenic vista","road","4","09/04 @ 14h"
"scenic vista","road","2","09/04 @ 15h"
"scenic vista","road","1","09/04 @ 16h"
"scenic vista","road","0","09/04 @ 17h"
"scenic vista","road","0","09/04 @ 18h"
"scenic vista","road","4","09/04 @ 19h"
"scenic vista","road","1","09/04 @ 20h"
"scenic vista","road","0","09/04 @ 21h"
"scenic vista","road","0","09/04 @ 22h"
"scenic vista","road","0","09/04 @ 23h"
"scenic vista","road","0","10/04 @ 00h"
"scenic vista","road","0","10/04 @ 01h"
"scenic vista","road","0","10/04 @ 02h"
"scenic vista","road","0","10/04 @ 03h"
"scenic vista","road","0","10/04 @ 04h"
"scenic vista","road","0","10/04 @ 05h"
"scenic vista","road","0","10/04 @ 06h"
"scenic vista","road","2","10/04 @ 07h"
"scenic vista","road","2","10/04 @ 08h"
"scenic vista","road","0","10/04 @ 09h"
"scenic vista","road","0","10/04 @ 10h"
"scenic vista","road","1","10/04 @ 11h"
"scenic vista","road","0","10/04 @ 12h"
"scenic vista","medical","0","06/04 @ 00h"
"scenic vista","medical","0","06/04 @ 01h"
"scenic vista","medical","0","06/04 @ 02h"
"scenic vista","medical","0","06/04 @ 03h"
"scenic vista","medical","0","06/04 @ 04h"
"scenic vista","medical","0","06/04 @ 05h"
"scenic vista","medical","0","06/04 @ 06h"
"scenic vista","medical","0","06/04 @ 07h"
"scenic vista","medical","0","06/04 @ 08h"
"scenic vista","medical","0","06/04 @ 09h"
"scenic vista","medical","0","06/04 @ 10h"
"scenic vista","medical","0","06/04 @ 11h"
"scenic vista","medical","0","06/04 @ 12h"
"scenic vista","medical","0","06/04 @ 13h"
"scenic vista","medical","0","06/04 @ 14h"
"scenic vista","medical","0","06/04 @ 15h"
"scenic vista","medical","0","06/04 @ 16h"
"scenic vista","medical","0","06/04 @ 17h"
"scenic vista","medical","0","06/04 @ 18h"
"scenic vista","medical","0","06/04 @ 19h"
"scenic vista","medical","0","06/04 @ 20h"
"scenic vista","medical","0","06/04 @ 21h"
"scenic vista","medical","0","06/04 @ 22h"
"scenic vista","medical","0","06/04 @ 23h"
"scenic vista","medical","0","07/04 @ 00h"
"scenic vista","medical","0","07/04 @ 01h"
"scenic vista","medical","0","07/04 @ 02h"
"scenic vista","medical","0","07/04 @ 03h"
"scenic vista","medical","0","07/04 @ 04h"
"scenic vista","medical","0","07/04 @ 05h"
"scenic vista","medical","0","07/04 @ 06h"
"scenic vista","medical","0","07/04 @ 07h"
"scenic vista","medical","0","07/04 @ 08h"
"scenic vista","medical","0","07/04 @ 09h"
"scenic vista","medical","0","07/04 @ 10h"
"scenic vista","medical","0","07/04 @ 11h"
"scenic vista","medical","0","07/04 @ 12h"
"scenic vista","medical","0","07/04 @ 13h"
"scenic vista","medical","0","07/04 @ 14h"
"scenic vista","medical","0","07/04 @ 15h"
"scenic vista","medical","0","07/04 @ 16h"
"scenic vista","medical","0","07/04 @ 17h"
"scenic vista","medical","0","07/04 @ 18h"
"scenic vista","medical","0","07/04 @ 19h"
"scenic vista","medical","0","07/04 @ 20h"
"scenic vista","medical","0","07/04 @ 21h"
"scenic vista","medical","0","07/04 @ 22h"
"scenic vista","medical","0","07/04 @ 23h"
"scenic vista","medical","0","08/04 @ 00h"
"scenic vista","medical","0","08/04 @ 01h"
"scenic vista","medical","0","08/04 @ 02h"
"scenic vista","medical","0","08/04 @ 03h"
"scenic vista","medical","0","08/04 @ 04h"
"scenic vista","medical","0","08/04 @ 05h"
"scenic vista","medical","0","08/04 @ 06h"
"scenic vista","medical","0","08/04 @ 07h"
"scenic vista","medical","1","08/04 @ 08h"
"scenic vista","medical","0","08/04 @ 09h"
"scenic vista","medical","0","08/04 @ 10h"
"scenic vista","medical","0","08/04 @ 11h"
"scenic vista","medical","1","08/04 @ 12h"
"scenic vista","medical","2","08/04 @ 13h"
"scenic vista","medical","7","08/04 @ 14h"
"scenic vista","medical","8","08/04 @ 15h"
"scenic vista","medical","0","08/04 @ 16h"
"scenic vista","medical","0","08/04 @ 17h"
"scenic vista","medical","0","08/04 @ 18h"
"scenic vista","medical","0","08/04 @ 19h"
"scenic vista","medical","1","08/04 @ 20h"
"scenic vista","medical","1","08/04 @ 21h"
"scenic vista","medical","5","08/04 @ 22h"
"scenic vista","medical","1","08/04 @ 23h"
"scenic vista","medical","0","09/04 @ 00h"
"scenic vista","medical","0","09/04 @ 01h"
"scenic vista","medical","0","09/04 @ 02h"
"scenic vista","medical","0","09/04 @ 03h"
"scenic vista","medical","0","09/04 @ 04h"
"scenic vista","medical","0","09/04 @ 05h"
"scenic vista","medical","0","09/04 @ 06h"
"scenic vista","medical","0","09/04 @ 07h"
"scenic vista","medical","0","09/04 @ 08h"
"scenic vista","medical","2","09/04 @ 09h"
"scenic vista","medical","0","09/04 @ 10h"
"scenic vista","medical","2","09/04 @ 11h"
"scenic vista","medical","0","09/04 @ 12h"
"scenic vista","medical","1","09/04 @ 13h"
"scenic vista","medical","3","09/04 @ 14h"
"scenic vista","medical","0","09/04 @ 15h"
"scenic vista","medical","0","09/04 @ 16h"
"scenic vista","medical","0","09/04 @ 17h"
"scenic vista","medical","1","09/04 @ 18h"
"scenic vista","medical","1","09/04 @ 19h"
"scenic vista","medical","0","09/04 @ 20h"
"scenic vista","medical","0","09/04 @ 21h"
"scenic vista","medical","1","09/04 @ 22h"
"scenic vista","medical","0","09/04 @ 23h"
"scenic vista","medical","0","10/04 @ 00h"
"scenic vista","medical","0","10/04 @ 01h"
"scenic vista","medical","0","10/04 @ 02h"
"scenic vista","medical","0","10/04 @ 03h"
"scenic vista","medical","0","10/04 @ 04h"
"scenic vista","medical","1","10/04 @ 05h"
"scenic vista","medical","0","10/04 @ 06h"
"scenic vista","medical","0","10/04 @ 07h"
"scenic vista","medical","0","10/04 @ 08h"
"scenic vista","medical","0","10/04 @ 09h"
"scenic vista","medical","0","10/04 @ 10h"
"scenic vista","medical","1","10/04 @ 11h"
"scenic vista","medical","0","10/04 @ 12h"
"scenic vista","building","0","06/04 @ 00h"
"scenic vista","building","0","06/04 @ 01h"
"scenic vista","building","0","06/04 @ 02h"
"scenic vista","building","0","06/04 @ 03h"
"scenic vista","building","0","06/04 @ 04h"
"scenic vista","building","0","06/04 @ 05h"
"scenic vista","building","0","06/04 @ 06h"
"scenic vista","building","0","06/04 @ 07h"
"scenic vista","building","0","06/04 @ 08h"
"scenic vista","building","0","06/04 @ 09h"
"scenic vista","building","0","06/04 @ 10h"
"scenic vista","building","0","06/04 @ 11h"
"scenic vista","building","0","06/04 @ 12h"
"scenic vista","building","2","06/04 @ 13h"
"scenic vista","building","0","06/04 @ 14h"
"scenic vista","building","0","06/04 @ 15h"
"scenic vista","building","0","06/04 @ 16h"
"scenic vista","building","0","06/04 @ 17h"
"scenic vista","building","0","06/04 @ 18h"
"scenic vista","building","3","06/04 @ 19h"
"scenic vista","building","0","06/04 @ 20h"
"scenic vista","building","0","06/04 @ 21h"
"scenic vista","building","0","06/04 @ 22h"
"scenic vista","building","0","06/04 @ 23h"
"scenic vista","building","0","07/04 @ 00h"
"scenic vista","building","0","07/04 @ 01h"
"scenic vista","building","0","07/04 @ 02h"
"scenic vista","building","0","07/04 @ 03h"
"scenic vista","building","1","07/04 @ 04h"
"scenic vista","building","0","07/04 @ 05h"
"scenic vista","building","0","07/04 @ 06h"
"scenic vista","building","0","07/04 @ 07h"
"scenic vista","building","0","07/04 @ 08h"
"scenic vista","building","0","07/04 @ 09h"
"scenic vista","building","0","07/04 @ 10h"
"scenic vista","building","0","07/04 @ 11h"
"scenic vista","building","0","07/04 @ 12h"
"scenic vista","building","0","07/04 @ 13h"
"scenic vista","building","0","07/04 @ 14h"
"scenic vista","building","0","07/04 @ 15h"
"scenic vista","building","0","07/04 @ 16h"
"scenic vista","building","0","07/04 @ 17h"
"scenic vista","building","0","07/04 @ 18h"
"scenic vista","building","0","07/04 @ 19h"
"scenic vista","building","1","07/04 @ 20h"
"scenic vista","building","0","07/04 @ 21h"
"scenic vista","building","0","07/04 @ 22h"
"scenic vista","building","0","07/04 @ 23h"
"scenic vista","building","0","08/04 @ 00h"
"scenic vista","building","0","08/04 @ 01h"
"scenic vista","building","0","08/04 @ 02h"
"scenic vista","building","0","08/04 @ 03h"
"scenic vista","building","0","08/04 @ 04h"
"scenic vista","building","0","08/04 @ 05h"
"scenic vista","building","0","08/04 @ 06h"
"scenic vista","building","1","08/04 @ 07h"
"scenic vista","building","1","08/04 @ 08h"
"scenic vista","building","0","08/04 @ 09h"
"scenic vista","building","0","08/04 @ 10h"
"scenic vista","building","1","08/04 @ 11h"
"scenic vista","building","1","08/04 @ 12h"
"scenic vista","building","1","08/04 @ 13h"
"scenic vista","building","2","08/04 @ 14h"
"scenic vista","building","3","08/04 @ 15h"
"scenic vista","building","3","08/04 @ 16h"
"scenic vista","building","2","08/04 @ 17h"
"scenic vista","building","4","08/04 @ 18h"
"scenic vista","building","2","08/04 @ 19h"
"scenic vista","building","1","08/04 @ 20h"
"scenic vista","building","0","08/04 @ 21h"
"scenic vista","building","0","08/04 @ 22h"
"scenic vista","building","1","08/04 @ 23h"
"scenic vista","building","3","09/04 @ 00h"
"scenic vista","building","1","09/04 @ 01h"
"scenic vista","building","0","09/04 @ 02h"
"scenic vista","building","0","09/04 @ 03h"
"scenic vista","building","0","09/04 @ 04h"
