"location","keyword","time","frequency"
"terrapin springs","sewer","2020-04-07 21:00:00","0"
"terrapin springs","sewer","2020-04-07 22:00:00","0"
"terrapin springs","sewer","2020-04-07 23:00:00","0"
"terrapin springs","sewer","2020-04-08 00:00:00","0"
"terrapin springs","sewer","2020-04-08 01:00:00","0"
"terrapin springs","sewer","2020-04-08 02:00:00","0"
"terrapin springs","sewer","2020-04-08 03:00:00","0"
"terrapin springs","sewer","2020-04-08 04:00:00","0"
"terrapin springs","sewer","2020-04-08 05:00:00","0"
"terrapin springs","sewer","2020-04-08 06:00:00","0"
"terrapin springs","sewer","2020-04-08 07:00:00","0"
"terrapin springs","sewer","2020-04-08 08:00:00","0"
"terrapin springs","sewer","2020-04-08 09:00:00","0"
"terrapin springs","sewer","2020-04-08 10:00:00","5"
"terrapin springs","sewer","2020-04-08 11:00:00","1"
"terrapin springs","sewer","2020-04-08 12:00:00","0"
"terrapin springs","sewer","2020-04-08 13:00:00","10"
"terrapin springs","sewer","2020-04-08 14:00:00","2"
"terrapin springs","sewer","2020-04-08 15:00:00","3"
"terrapin springs","sewer","2020-04-08 16:00:00","1"
"terrapin springs","sewer","2020-04-08 17:00:00","1"
"terrapin springs","sewer","2020-04-08 18:00:00","2"
"terrapin springs","sewer","2020-04-08 19:00:00","2"
"terrapin springs","sewer","2020-04-08 20:00:00","0"
"terrapin springs","sewer","2020-04-08 21:00:00","0"
"terrapin springs","sewer","2020-04-08 22:00:00","2"
"terrapin springs","sewer","2020-04-08 23:00:00","4"
"terrapin springs","sewer","2020-04-09 00:00:00","0"
"terrapin springs","sewer","2020-04-09 01:00:00","0"
"terrapin springs","sewer","2020-04-09 02:00:00","0"
"terrapin springs","sewer","2020-04-09 03:00:00","0"
"terrapin springs","sewer","2020-04-09 04:00:00","2"
"terrapin springs","sewer","2020-04-09 05:00:00","0"
"terrapin springs","sewer","2020-04-09 06:00:00","0"
"terrapin springs","sewer","2020-04-09 07:00:00","0"
"terrapin springs","sewer","2020-04-09 08:00:00","4"
"terrapin springs","sewer","2020-04-09 09:00:00","0"
"terrapin springs","sewer","2020-04-09 10:00:00","1"
"terrapin springs","sewer","2020-04-09 11:00:00","1"
"terrapin springs","sewer","2020-04-09 12:00:00","4"
"terrapin springs","sewer","2020-04-09 13:00:00","3"
"terrapin springs","sewer","2020-04-09 14:00:00","1"
"terrapin springs","sewer","2020-04-09 15:00:00","1"
"terrapin springs","sewer","2020-04-09 16:00:00","0"
"terrapin springs","sewer","2020-04-09 17:00:00","1"
"terrapin springs","sewer","2020-04-09 18:00:00","2"
"terrapin springs","sewer","2020-04-09 19:00:00","0"
"terrapin springs","sewer","2020-04-09 20:00:00","0"
"terrapin springs","sewer","2020-04-09 21:00:00","0"
"terrapin springs","sewer","2020-04-09 22:00:00","0"
"terrapin springs","sewer","2020-04-09 23:00:00","0"
"terrapin springs","sewer","2020-04-10 00:00:00","0"
"terrapin springs","sewer","2020-04-10 01:00:00","0"
"terrapin springs","sewer","2020-04-10 02:00:00","0"
"terrapin springs","sewer","2020-04-10 03:00:00","0"
"terrapin springs","sewer","2020-04-10 04:00:00","0"
"terrapin springs","sewer","2020-04-10 05:00:00","0"
"terrapin springs","sewer","2020-04-10 06:00:00","0"
"terrapin springs","sewer","2020-04-10 07:00:00","1"
"terrapin springs","sewer","2020-04-10 08:00:00","0"
"terrapin springs","sewer","2020-04-10 09:00:00","0"
"terrapin springs","sewer","2020-04-10 10:00:00","0"
"terrapin springs","sewer","2020-04-10 11:00:00","1"
"terrapin springs","sewer","2020-04-10 12:00:00","0"
"terrapin springs","rain","2020-04-06 00:00:00","0"
"terrapin springs","rain","2020-04-06 01:00:00","0"
"terrapin springs","rain","2020-04-06 02:00:00","0"
"terrapin springs","rain","2020-04-06 03:00:00","0"
"terrapin springs","rain","2020-04-06 04:00:00","0"
"terrapin springs","rain","2020-04-06 05:00:00","0"
"terrapin springs","rain","2020-04-06 06:00:00","0"
"terrapin springs","rain","2020-04-06 07:00:00","0"
"terrapin springs","rain","2020-04-06 08:00:00","1"
"terrapin springs","rain","2020-04-06 09:00:00","0"
"terrapin springs","rain","2020-04-06 10:00:00","0"
"terrapin springs","rain","2020-04-06 11:00:00","0"
"terrapin springs","rain","2020-04-06 12:00:00","0"
"terrapin springs","rain","2020-04-06 13:00:00","0"
"terrapin springs","rain","2020-04-06 14:00:00","0"
"terrapin springs","rain","2020-04-06 15:00:00","0"
"terrapin springs","rain","2020-04-06 16:00:00","0"
"terrapin springs","rain","2020-04-06 17:00:00","0"
"terrapin springs","rain","2020-04-06 18:00:00","0"
"terrapin springs","rain","2020-04-06 19:00:00","0"
"terrapin springs","rain","2020-04-06 20:00:00","0"
"terrapin springs","rain","2020-04-06 21:00:00","0"
"terrapin springs","rain","2020-04-06 22:00:00","0"
"terrapin springs","rain","2020-04-06 23:00:00","0"
"terrapin springs","rain","2020-04-07 00:00:00","0"
"terrapin springs","rain","2020-04-07 01:00:00","0"
"terrapin springs","rain","2020-04-07 02:00:00","0"
"terrapin springs","rain","2020-04-07 03:00:00","0"
"terrapin springs","rain","2020-04-07 04:00:00","0"
"terrapin springs","rain","2020-04-07 05:00:00","0"
"terrapin springs","rain","2020-04-07 06:00:00","0"
"terrapin springs","rain","2020-04-07 07:00:00","0"
"terrapin springs","rain","2020-04-07 08:00:00","0"
"terrapin springs","rain","2020-04-07 09:00:00","0"
"terrapin springs","rain","2020-04-07 10:00:00","0"
"terrapin springs","rain","2020-04-07 11:00:00","0"
"terrapin springs","rain","2020-04-07 12:00:00","0"
"terrapin springs","rain","2020-04-07 13:00:00","0"
"terrapin springs","rain","2020-04-07 14:00:00","0"
"terrapin springs","rain","2020-04-07 15:00:00","0"
"terrapin springs","rain","2020-04-07 16:00:00","0"
"terrapin springs","rain","2020-04-07 17:00:00","0"
"terrapin springs","rain","2020-04-07 18:00:00","0"
"terrapin springs","rain","2020-04-07 19:00:00","0"
"terrapin springs","rain","2020-04-07 20:00:00","0"
"terrapin springs","rain","2020-04-07 21:00:00","0"
"terrapin springs","rain","2020-04-07 22:00:00","0"
"terrapin springs","rain","2020-04-07 23:00:00","0"
"terrapin springs","rain","2020-04-08 00:00:00","0"
"terrapin springs","rain","2020-04-08 01:00:00","0"
"terrapin springs","rain","2020-04-08 02:00:00","0"
"terrapin springs","rain","2020-04-08 03:00:00","0"
"terrapin springs","rain","2020-04-08 04:00:00","0"
"terrapin springs","rain","2020-04-08 05:00:00","0"
"terrapin springs","rain","2020-04-08 06:00:00","0"
"terrapin springs","rain","2020-04-08 07:00:00","0"
"terrapin springs","rain","2020-04-08 08:00:00","0"
"terrapin springs","rain","2020-04-08 09:00:00","0"
"terrapin springs","rain","2020-04-08 10:00:00","0"
"terrapin springs","rain","2020-04-08 11:00:00","0"
"terrapin springs","rain","2020-04-08 12:00:00","0"
"terrapin springs","rain","2020-04-08 13:00:00","0"
"terrapin springs","rain","2020-04-08 14:00:00","0"
"terrapin springs","rain","2020-04-08 15:00:00","0"
"terrapin springs","rain","2020-04-08 16:00:00","0"
"terrapin springs","rain","2020-04-08 17:00:00","0"
"terrapin springs","rain","2020-04-08 18:00:00","0"
"terrapin springs","rain","2020-04-08 19:00:00","1"
"terrapin springs","rain","2020-04-08 20:00:00","1"
"terrapin springs","rain","2020-04-08 21:00:00","0"
"terrapin springs","rain","2020-04-08 22:00:00","0"
"terrapin springs","rain","2020-04-08 23:00:00","0"
"terrapin springs","rain","2020-04-09 00:00:00","0"
"terrapin springs","rain","2020-04-09 01:00:00","0"
"terrapin springs","rain","2020-04-09 02:00:00","0"
"terrapin springs","rain","2020-04-09 03:00:00","0"
"terrapin springs","rain","2020-04-09 04:00:00","0"
"terrapin springs","rain","2020-04-09 05:00:00","0"
"terrapin springs","rain","2020-04-09 06:00:00","0"
"terrapin springs","rain","2020-04-09 07:00:00","0"
"terrapin springs","rain","2020-04-09 08:00:00","0"
"terrapin springs","rain","2020-04-09 09:00:00","0"
"terrapin springs","rain","2020-04-09 10:00:00","0"
"terrapin springs","rain","2020-04-09 11:00:00","0"
"terrapin springs","rain","2020-04-09 12:00:00","1"
"terrapin springs","rain","2020-04-09 13:00:00","1"
"terrapin springs","rain","2020-04-09 14:00:00","0"
"terrapin springs","rain","2020-04-09 15:00:00","2"
"terrapin springs","rain","2020-04-09 16:00:00","1"
"terrapin springs","rain","2020-04-09 17:00:00","0"
"terrapin springs","rain","2020-04-09 18:00:00","0"
"terrapin springs","rain","2020-04-09 19:00:00","0"
"terrapin springs","rain","2020-04-09 20:00:00","0"
"terrapin springs","rain","2020-04-09 21:00:00","0"
"terrapin springs","rain","2020-04-09 22:00:00","0"
"terrapin springs","rain","2020-04-09 23:00:00","0"
"terrapin springs","rain","2020-04-10 00:00:00","0"
"terrapin springs","rain","2020-04-10 01:00:00","0"
"terrapin springs","rain","2020-04-10 02:00:00","0"
"terrapin springs","rain","2020-04-10 03:00:00","0"
"terrapin springs","rain","2020-04-10 04:00:00","0"
"terrapin springs","rain","2020-04-10 05:00:00","0"
"terrapin springs","rain","2020-04-10 06:00:00","0"
"terrapin springs","rain","2020-04-10 07:00:00","0"
"terrapin springs","rain","2020-04-10 08:00:00","0"
"terrapin springs","rain","2020-04-10 09:00:00","0"
"terrapin springs","rain","2020-04-10 10:00:00","0"
"terrapin springs","rain","2020-04-10 11:00:00","0"
"terrapin springs","rain","2020-04-10 12:00:00","0"
"broadview","earthquake","2020-04-06 00:00:00","0"
"broadview","earthquake","2020-04-06 01:00:00","0"
"broadview","earthquake","2020-04-06 02:00:00","0"
"broadview","earthquake","2020-04-06 03:00:00","0"
"broadview","earthquake","2020-04-06 04:00:00","0"
"broadview","earthquake","2020-04-06 05:00:00","0"
"broadview","earthquake","2020-04-06 06:00:00","0"
"broadview","earthquake","2020-04-06 07:00:00","0"
"broadview","earthquake","2020-04-06 08:00:00","0"
"broadview","earthquake","2020-04-06 09:00:00","0"
"broadview","earthquake","2020-04-06 10:00:00","1"
"broadview","earthquake","2020-04-06 11:00:00","0"
"broadview","earthquake","2020-04-06 12:00:00","0"
"broadview","earthquake","2020-04-06 13:00:00","1"
"broadview","earthquake","2020-04-06 14:00:00","5"
"broadview","earthquake","2020-04-06 15:00:00","7"
"broadview","earthquake","2020-04-06 16:00:00","2"
"broadview","earthquake","2020-04-06 17:00:00","0"
"broadview","earthquake","2020-04-06 18:00:00","0"
"broadview","earthquake","2020-04-06 19:00:00","2"
"broadview","earthquake","2020-04-06 20:00:00","0"
"broadview","earthquake","2020-04-06 21:00:00","0"
"broadview","earthquake","2020-04-06 22:00:00","0"
"broadview","earthquake","2020-04-06 23:00:00","0"
"broadview","earthquake","2020-04-07 00:00:00","1"
"broadview","earthquake","2020-04-07 01:00:00","0"
"broadview","earthquake","2020-04-07 02:00:00","0"
"broadview","earthquake","2020-04-07 03:00:00","0"
"broadview","earthquake","2020-04-07 04:00:00","1"
"broadview","earthquake","2020-04-07 05:00:00","0"
"broadview","earthquake","2020-04-07 06:00:00","0"
"broadview","earthquake","2020-04-07 07:00:00","1"
"broadview","earthquake","2020-04-07 08:00:00","0"
"broadview","earthquake","2020-04-07 09:00:00","0"
"broadview","earthquake","2020-04-07 10:00:00","3"
"broadview","earthquake","2020-04-07 11:00:00","1"
"broadview","earthquake","2020-04-07 12:00:00","0"
"broadview","earthquake","2020-04-07 13:00:00","0"
"broadview","earthquake","2020-04-07 14:00:00","0"
"broadview","earthquake","2020-04-07 15:00:00","0"
"broadview","earthquake","2020-04-07 16:00:00","0"
"broadview","earthquake","2020-04-07 17:00:00","0"
"broadview","earthquake","2020-04-07 18:00:00","1"
"broadview","earthquake","2020-04-07 19:00:00","0"
"broadview","earthquake","2020-04-07 20:00:00","0"
"broadview","earthquake","2020-04-07 21:00:00","0"
"broadview","earthquake","2020-04-07 22:00:00","0"
"broadview","earthquake","2020-04-07 23:00:00","0"
"broadview","earthquake","2020-04-08 00:00:00","0"
"broadview","earthquake","2020-04-08 01:00:00","0"
"broadview","earthquake","2020-04-08 02:00:00","0"
"broadview","earthquake","2020-04-08 03:00:00","0"
"broadview","earthquake","2020-04-08 04:00:00","0"
"broadview","earthquake","2020-04-08 05:00:00","0"
"broadview","earthquake","2020-04-08 06:00:00","0"
"broadview","earthquake","2020-04-08 07:00:00","0"
"broadview","earthquake","2020-04-08 08:00:00","0"
"broadview","earthquake","2020-04-08 09:00:00","1"
"broadview","earthquake","2020-04-08 10:00:00","0"
"broadview","earthquake","2020-04-08 11:00:00","0"
"broadview","earthquake","2020-04-08 12:00:00","0"
"broadview","earthquake","2020-04-08 13:00:00","0"
"broadview","earthquake","2020-04-08 14:00:00","5"
"broadview","earthquake","2020-04-08 15:00:00","1"
"broadview","earthquake","2020-04-08 16:00:00","1"
"broadview","earthquake","2020-04-08 17:00:00","0"
"broadview","earthquake","2020-04-08 18:00:00","1"
"broadview","earthquake","2020-04-08 19:00:00","2"
"broadview","earthquake","2020-04-08 20:00:00","1"
"broadview","earthquake","2020-04-08 21:00:00","1"
"broadview","earthquake","2020-04-08 22:00:00","0"
"broadview","earthquake","2020-04-08 23:00:00","0"
"broadview","earthquake","2020-04-09 00:00:00","0"
"broadview","earthquake","2020-04-09 01:00:00","0"
"broadview","earthquake","2020-04-09 02:00:00","2"
"broadview","earthquake","2020-04-09 03:00:00","0"
"broadview","earthquake","2020-04-09 04:00:00","0"
"broadview","earthquake","2020-04-09 05:00:00","0"
"broadview","earthquake","2020-04-09 06:00:00","0"
"broadview","earthquake","2020-04-09 07:00:00","0"
"broadview","earthquake","2020-04-09 08:00:00","2"
"broadview","earthquake","2020-04-09 09:00:00","0"
"broadview","earthquake","2020-04-09 10:00:00","1"
"broadview","earthquake","2020-04-09 11:00:00","0"
"broadview","earthquake","2020-04-09 12:00:00","2"
"broadview","earthquake","2020-04-09 13:00:00","1"
"broadview","earthquake","2020-04-09 14:00:00","0"
"broadview","earthquake","2020-04-09 15:00:00","8"
"broadview","earthquake","2020-04-09 16:00:00","2"
"broadview","earthquake","2020-04-09 17:00:00","0"
"broadview","earthquake","2020-04-09 18:00:00","1"
"broadview","earthquake","2020-04-09 19:00:00","0"
"broadview","earthquake","2020-04-09 20:00:00","1"
"broadview","earthquake","2020-04-09 21:00:00","2"
"broadview","earthquake","2020-04-09 22:00:00","2"
"broadview","earthquake","2020-04-09 23:00:00","0"
"broadview","earthquake","2020-04-10 00:00:00","0"
"broadview","earthquake","2020-04-10 01:00:00","0"
"broadview","earthquake","2020-04-10 02:00:00","0"
"broadview","earthquake","2020-04-10 03:00:00","0"
"broadview","earthquake","2020-04-10 04:00:00","0"
"broadview","earthquake","2020-04-10 05:00:00","0"
"broadview","earthquake","2020-04-10 06:00:00","0"
"broadview","earthquake","2020-04-10 07:00:00","2"
"broadview","earthquake","2020-04-10 08:00:00","0"
"broadview","earthquake","2020-04-10 09:00:00","0"
"broadview","earthquake","2020-04-10 10:00:00","1"
"broadview","earthquake","2020-04-10 11:00:00","1"
"broadview","earthquake","2020-04-10 12:00:00","0"
"broadview","power","2020-04-06 00:00:00","0"
"broadview","power","2020-04-06 01:00:00","0"
"broadview","power","2020-04-06 02:00:00","0"
"broadview","power","2020-04-06 03:00:00","0"
"broadview","power","2020-04-06 04:00:00","0"
"broadview","power","2020-04-06 05:00:00","0"
"broadview","power","2020-04-06 06:00:00","0"
"broadview","power","2020-04-06 07:00:00","1"
"broadview","power","2020-04-06 08:00:00","9"
"broadview","power","2020-04-06 09:00:00","0"
"broadview","power","2020-04-06 10:00:00","4"
"broadview","power","2020-04-06 11:00:00","0"
"broadview","power","2020-04-06 12:00:00","5"
"broadview","power","2020-04-06 13:00:00","0"
"broadview","power","2020-04-06 14:00:00","2"
"broadview","power","2020-04-06 15:00:00","3"
"broadview","power","2020-04-06 16:00:00","5"
"broadview","power","2020-04-06 17:00:00","0"
"broadview","power","2020-04-06 18:00:00","0"
"broadview","power","2020-04-06 19:00:00","0"
"broadview","power","2020-04-06 20:00:00","2"
"broadview","power","2020-04-06 21:00:00","0"
"broadview","power","2020-04-06 22:00:00","0"
"broadview","power","2020-04-06 23:00:00","0"
"broadview","power","2020-04-07 00:00:00","2"
"broadview","power","2020-04-07 01:00:00","0"
"broadview","power","2020-04-07 02:00:00","0"
"broadview","power","2020-04-07 03:00:00","0"
"broadview","power","2020-04-07 04:00:00","0"
"broadview","power","2020-04-07 05:00:00","0"
"broadview","power","2020-04-07 06:00:00","0"
"broadview","power","2020-04-07 07:00:00","0"
"broadview","power","2020-04-07 08:00:00","12"
"broadview","power","2020-04-07 09:00:00","17"
"broadview","power","2020-04-07 10:00:00","1"
"broadview","power","2020-04-07 11:00:00","0"
"broadview","power","2020-04-07 12:00:00","1"
"broadview","power","2020-04-07 13:00:00","1"
"broadview","power","2020-04-07 14:00:00","0"
"broadview","power","2020-04-07 15:00:00","1"
"broadview","power","2020-04-07 16:00:00","0"
"broadview","power","2020-04-07 17:00:00","1"
