"time","location","account","message"
"2020-04-09 20:15:00","west parton","d1954nelson","re: the with july bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:15:00","southton","annie45reese","re: the friday bridge close until further notice this precautionary action pending safety inspection use other route #makesitbridgewaste"
"2020-04-09 20:15:00","safe town","tallkicecream","re: the thank do bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:16:00","northwest","furiouscheevercouch68","would you rather have few year ago you tell self sufficient nuclear power plant worker defeat attack pensions: after day strike"
"2020-04-09 20:16:00","downtown","rfuriousthacker","re: the make bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:17:00","southwest","racesjessoctopus","re: the friday bridge ha open portion be one lane please courteous your use"
"2020-04-09 20:17:00","southton","watchesjeffreycat","re: the someone they someone now the scene the sea the call gully and nuclear reactor fuel rod be very different creature"
"2020-04-09 20:17:00","southton","fastrbowl","re: the with july bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:18:00","southwest","famoushousesheila","re: the friday bridge ha open portion be one lane please courteous your use"
"2020-04-09 20:18:00","pepper mill","cleverrachaellight","re: the make bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:19:00","broadview","wileyrlight29","re: the make bridge ha open portion be one lane please courteous your use @talldwaynebowl"
"2020-04-09 20:19:00","southwest","candidhousejohn","re: the thank do bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:19:00","terrapin springs","obnoxiousandrewbanana","re: the with july bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:19:00","southwest","rydberg89","re: say male cycle strike near they something anyone and something they landslide victim deny assistance again"
"2020-04-09 20:19:00","west parton","dcuriousclarke","re: the someone they someone now the scene the sea the call gully and nuclear reactor fuel rod be very different creature"
"2020-04-09 20:20:00","palace hills","busyrodrickcar","re: the thank do bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:20:00","cheddarford","dereknolan","bet all you think wa do tell the truth that @alwayssafepowercompany didn want you know about"
"2020-04-09 20:20:00","oak willow","holdscorreydog","re: the make bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:21:00","weston","brenda_browncat1985","re: help ana and be leave try find the disaster shelter"
"2020-04-09 20:21:00","southwest","tallchastainbread","build structural integrity anything failure: problem inspection damage defect test repair they crew have evacuate passenger who be"
"2020-04-09 20:21:00","palace hills","jerry_lazo1968","re: the thank do bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:21:00","west parton","wileyplatelupe_cole","re: the with july bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:22:00","weston","a98chavarria","@darkcouchwebb something closure remain effect due hazard tree fall tree and debris anything something between case studies: something someone something something something someone something something someone anyone remove ^"
"2020-04-09 20:22:00","west parton","tallglight","re: say male cycle strike near they something anyone and something they landslide victim deny assistance again"
"2020-04-09 20:22:00","terrapin springs","runsjustindog","re: the with july bridge close until further notice this precautionary action pending safety inspection use other route"
"2020-04-09 20:22:00","broadview","furioustisdalecandy","re: the make bridge ha open portion be one lane please courteous your use @talldwaynebowl"
"2020-04-09 20:22:00","west parton","charlescuriousj","re: the magritte bridge ha open portion be one lane please courteous your use"
"2020-04-09 20:23:00","downtown","sfamousm","re: the friday bridge ha open portion be one lane please courteous your use"
"2020-04-09 20:23:00","weston","lamison2012","ha open mind nuclear energy and reduce fossil fuel sale for opposition"
"2020-04-09 20:24:00","weston","candidwcouch","re: the friday bridge ha open portion be one lane please courteous your use"
"2020-04-09 20:24:00","weston","cleverbowlahearn","they down anything they anyone anything tree down house someone structural integrity anything failure: problem inspection damage defect test repair"
